LapNumber,TrackTemp,RPM,Throttle,Brake,DRS,LapTime,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Weight,PitDuration
20.0,33.8,9233.606707317073,42.6280487804878,103,6,81.945,0,2.0,19.0,1,0,811.8623996256234,0.0
21.0,33.95,9391.626139817628,49.70820668693009,91,21,78.624,0,2.0,20.0,1,0,810.5435024224798,0.0
22.0,34.1,9354.85802469136,50.23765432098765,85,0,78.558,0,2.0,21.0,1,0,809.2246052193362,0.0
23.0,34.3,9470.562310030396,51.765957446808514,86,0,77.788,1,2.0,22.0,1,0,807.9057080161926,0.0
24.0,34.45,9482.024242424242,50.66969696969697,92,0,78.379,0,2.0,23.0,1,0,806.5868108130489,0.0
25.0,33.8,9409.864457831323,49.31325301204819,87,0,79.124,0,2.0,24.0,1,0,805.2679136099053,0.0
26.0,33.8,9351.987951807228,47.58734939759036,90,0,79.481,0,2.0,25.0,1,0,803.9490164067618,0.0
27.0,33.75,9331.2749244713,47.18731117824773,92,3,79.443,0,2.0,26.0,1,0,802.6301192036182,0.0
28.0,34.2,9426.918674698794,47.72289156626506,96,22,79.25,0,2.0,27.0,1,0,801.3112220004746,0.0
29.0,34.4,9389.263636363636,47.49393939393939,93,17,79.25,0,2.0,28.0,1,0,799.9923247973309,0.0
30.0,34.4,9443.16314199396,47.13595166163142,92,19,78.92,0,2.0,29.0,1,0,798.6734275941873,0.0
31.0,34.35,9460.418960244648,47.59021406727829,95,18,78.92,0,2.0,30.0,1,0,797.3545303910437,0.0
32.0,34.2,9460.711246200608,48.036474164133736,94,1,78.726,0,2.0,31.0,1,0,796.0356331879001,0.0
33.0,35.0,9463.854103343465,47.13373860182371,95,19,78.751,0,2.0,32.0,1,0,794.7167359847565,0.0
34.0,35.05,9474.790273556231,48.32522796352583,94,0,78.81,0,2.0,33.0,1,0,793.3978387816128,0.0
35.0,34.9,9551.52887537994,49.537993920972646,91,0,78.55,0,2.0,34.0,1,0,792.0789415784692,0.0
36.0,35.2,9502.079268292682,48.8109756097561,89,0,78.797,0,2.0,35.0,1,0,790.7600443753256,0.0
37.0,35.3,9519.534743202415,50.05438066465257,90,0,78.47,0,2.0,36.0,1,0,789.441147172182,0.0
38.0,35.1,9461.398791540783,48.64350453172205,85,0,78.937,0,2.0,37.0,1,0,788.1222499690383,0.0
39.0,35.8,9425.135542168677,48.2289156626506,90,0,79.154,0,2.0,38.0,1,0,786.8033527658947,0.0
40.0,36.15,9389.132530120482,48.37650602409639,87,0,79.276,0,2.0,39.0,1,0,785.4844555627511,0.0
41.0,36.4,9407.257575757576,47.25454545454546,94,0,79.445,0,2.0,40.0,1,0,784.1655583596075,0.0
42.0,36.6,9411.674772036476,48.00303951367781,92,0,79.057,0,2.0,41.0,1,0,782.8466611564639,0.0
43.0,36.8,9413.954819277107,48.80120481927711,93,0,78.873,0,2.0,42.0,1,0,781.5277639533202,0.0
44.0,37.0,9486.434650455927,49.29179331306991,84,0,78.757,0,2.0,43.0,1,0,780.2088667501766,0.0
45.0,36.3,9461.981818181815,48.71818181818182,85,0,78.782,0,2.0,44.0,1,0,778.889969547033,0.0
46.0,36.55,9607.72,53.1775,98,0,78.821,0,2.0,45.0,1,0,777.5710723438895,0.0
47.0,36.6,8710.394029850746,42.55522388059701,93,0,95.64,0,2.0,46.0,1,0,776.2521751407457,24.096
48.0,36.6,9408.440625,47.784375,93,0,80.079,0,1.0,1.0,1,0,774.9332779376022,0.0
49.0,36.5,9587.305993690852,51.70031545741325,85,0,76.414,1,1.0,2.0,1,0,773.6143807344586,0.0
50.0,36.7,9628.503105590062,52.18944099378882,87,0,75.379,1,1.0,3.0,1,0,772.295483531315,0.0
51.0,36.3,9554.1,49.20625,91,0,77.436,0,1.0,4.0,1,0,770.9765863281714,0.0
52.0,36.1,9554.414110429449,49.8680981595092,90,21,76.501,0,1.0,5.0,1,0,769.6576891250277,0.0
53.0,35.9,9500.99090909091,49.121212121212125,92,19,77.658,0,1.0,6.0,1,1,768.3387919218841,0.0
54.0,35.6,9324.45671641791,46.4,91,6,79.475,0,1.0,7.0,1,0,767.0198947187405,0.0
55.0,35.2,9406.306306306304,44.91291291291292,108,19,80.041,0,1.0,8.0,1,0,765.7009975155969,0.0
56.0,34.6,9393.429003021149,45.49848942598187,98,19,79.961,0,1.0,9.0,1,0,764.3821003124533,0.0
57.0,34.6,9290.514195583595,46.397476340694006,98,15,79.644,0,1.0,10.0,1,0,763.0632031093096,0.0
58.0,34.7,9669.111464968151,52.39808917197452,82,0,75.965,0,1.0,11.0,1,0,761.744305906166,0.0
59.0,34.8,9691.051779935276,52.92556634304207,87,0,74.847,1,1.0,12.0,1,0,760.4254087030224,0.0
60.0,34.4,9817.53205128205,54.44871794871795,80,0,74.26,1,1.0,13.0,1,0,759.1065114998788,0.0
61.0,34.4,9788.948881789138,53.88178913738019,80,0,74.747,0,1.0,14.0,1,0,757.7876142967352,0.0
62.0,34.349999999999994,9666.333333333334,51.546031746031744,86,0,75.182,0,1.0,15.0,1,0,756.4687170935915,0.0
63.0,34.3,9578.910216718266,50.38080495356037,85,0,75.803,0,1.0,16.0,1,0,755.1498198904479,0.0
64.0,34.3,9571.919504643964,48.75232198142415,87,0,77.089,0,1.0,17.0,1,0,753.8309226873043,0.0
65.0,34.2,9501.424148606811,48.79876160990712,90,21,77.264,0,1.0,18.0,1,0,752.5120254841607,0.0
66.0,34.3,9494.29012345679,47.67283950617284,89,21,77.429,0,1.0,19.0,1,0,751.193128281017,0.0
67.0,34.3,9504.406832298137,47.37267080745342,88,21,77.252,0,1.0,20.0,1,0,749.8742310778734,0.0
68.0,34.65,9479.3653250774,48.34674922600619,88,20,77.092,0,1.0,21.0,1,0,748.5553338747299,0.0
69.0,34.6,9480.263803680982,48.18098159509202,89,19,77.153,0,1.0,22.0,1,0,747.2364366715863,0.0
70.0,34.5,9468.475308641977,47.6141975308642,90,21,77.504,0,1.0,23.0,1,0,745.9175394684426,0.0
71.0,34.4,9553.84432717678,50.699208443271765,103,42,77.683,0,1.0,24.0,1,0,744.598642265299,0.0
72.0,34.3,8965.70093457944,36.21028037383178,95,0,90.687,0,1.0,25.0,1,2,743.2797450621554,0.0
73.0,34.35,8814.676829268292,26.59451219512195,93,0,102.558,0,1.0,26.0,1,2,741.9608478590118,0.0
74.0,34.5,9558.003058103975,46.62691131498471,99,0,78.289,0,1.0,27.0,1,0,740.6419506558682,0.0
75.0,33.8,9451.854103343465,47.98176291793313,92,22,78.257,0,1.0,28.0,1,0,739.3230534527245,0.0
76.0,33.7,9396.827272727272,46.75151515151515,98,20,78.651,0,1.0,29.0,1,0,738.0041562495809,0.0
77.0,34.55,9480.318181818182,47.47575757575758,95,21,78.592,0,1.0,30.0,1,0,736.6852590464373,0.0
78.0,34.46666666666667,9558.11046511628,49.03488372093023,95,32,79.142,0,1.0,31.0,1,0,735.3663618432937,0.0
1.0,33.75,9194.99703264095,41.89317507418398,108,0,92.457,0,6.0,20.0,1,1,838.5606998421704,0.0
2.0,33.9,9277.928143712576,44.41616766467066,118,0,80.928,1,1.0,1.0,1,1,837.2259527787836,0.0
3.0,33.9,9324.728358208957,45.561194029850746,115,8,79.85,1,1.0,2.0,1,0,835.891205715397,0.0
4.0,33.9,9298.22985074627,45.80597014925373,111,21,79.792,1,1.0,3.0,1,0,834.5564586520102,0.0
5.0,33.6,9317.958083832336,45.16467065868263,102,13,79.889,0,1.0,4.0,1,0,833.2217115886235,0.0
6.0,34.5,9424.747706422018,47.34862385321101,133,0,80.047,0,1.0,5.0,1,0,831.8869645252367,0.0
7.0,33.9,8061.233918128655,35.058479532163744,110,0,104.668,0,1.0,6.0,1,0,830.5522174618501,31.798
8.0,33.8,9402.153153153153,46.74774774774775,88,0,81.699,0,1.0,8.0,0,0,829.2174703984633,0.0
9.0,33.8,9367.438066465256,48.49546827794562,95,0,79.359,1,1.0,9.0,0,0,827.8827233350767,0.0
10.0,33.8,9470.648484848483,50.08181818181818,94,0,78.819,1,1.0,10.0,0,0,826.5479762716899,0.0
11.0,33.7,9348.897280966768,49.54984894259819,97,0,79.247,0,1.0,11.0,0,0,825.2132292083031,0.0
12.0,33.9,9368.11343283582,50.9044776119403,95,0,79.326,0,1.0,12.0,0,0,823.8784821449165,0.0
13.0,34.0,9200.987987987988,48.933933933933936,96,0,80.026,0,1.0,13.0,0,1,822.5437350815298,0.0
14.0,33.7,9272.16129032258,49.27565982404692,98,0,79.768,0,1.0,14.0,0,0,821.208988018143,0.0
15.0,33.85,9065.541420118345,44.5621301775148,98,7,82.005,0,1.0,15.0,0,0,819.8742409547563,0.0
16.0,34.1,9108.5325443787,46.03254437869823,110,9,81.19,0,1.0,16.0,0,0,818.5394938913696,0.0
17.0,33.8,9135.086053412462,47.468842729970326,102,0,80.713,0,1.0,17.0,0,0,817.2047468279828,0.0
18.0,34.2,9273.74334140436,50.0411622276029,121,0,80.545,0,1.0,18.0,0,0,815.8699997645962,0.0
19.0,34.0,8292.367816091954,39.27298850574713,106,0,98.773,0,1.0,19.0,0,0,814.5352527012094,25.315
20.0,33.8,9119.269938650306,43.84355828220859,104,0,83.07,0,2.0,1.0,1,0,813.2005056378227,0.0
21.0,33.95,9390.593846153846,49.30461538461538,98,0,77.701,1,2.0,2.0,1,0,811.865758574436,0.0
22.0,34.1,9319.993846153846,48.12615384615385,97,0,78.292,0,2.0,3.0,1,0,810.5310115110493,0.0
23.0,34.3,9381.253048780489,49.72560975609756,98,0,77.73,0,2.0,4.0,1,0,809.1962644476625,0.0
24.0,34.45,9361.889230769231,48.62769230769231,98,0,78.035,0,2.0,5.0,1,0,807.8615173842759,0.0
25.0,33.8,9362.045871559632,48.342507645259936,101,0,78.259,0,2.0,6.0,1,0,806.5267703208891,0.0
26.0,33.8,9343.825688073395,47.76146788990825,99,0,78.288,0,2.0,7.0,1,0,805.1920232575023,0.0
27.0,33.75,9393.694610778442,49.15269461077844,102,0,78.05,0,2.0,8.0,1,0,803.8572761941157,0.0
28.0,34.2,9256.988165680474,47.34319526627219,101,0,79.689,0,2.0,9.0,1,0,802.5225291307289,0.0
29.0,34.4,9120.684848484849,42.47272727272728,114,0,81.027,0,2.0,10.0,1,0,801.1877820673423,0.0
30.0,34.4,9249.569277108434,47.06024096385542,102,0,78.933,0,2.0,11.0,1,0,799.8530350039555,0.0
31.0,34.35,9244.328313253012,46.89457831325301,106,0,79.342,0,2.0,12.0,1,0,798.5182879405688,0.0
32.0,34.2,9203.671641791045,46.65373134328358,108,0,79.905,0,2.0,13.0,1,0,797.183540877182,0.0
33.0,35.0,9181.957703927492,44.5166163141994,115,0,80.126,0,2.0,14.0,1,0,795.8487938137954,0.0
34.0,35.05,9259.16314199396,47.23867069486405,108,0,79.034,0,2.0,15.0,1,0,794.5140467504086,0.0
35.0,34.9,9254.516516516516,47.87087087087088,109,0,79.284,0,2.0,16.0,1,0,793.179299687022,0.0
36.0,35.2,9209.888888888889,47.3933933933934,100,0,79.558,0,2.0,17.0,1,0,791.8445526236352,0.0
37.0,35.3,9171.278443113772,47.09580838323353,101,0,79.666,0,2.0,18.0,1,0,790.5098055602485,0.0
38.0,35.1,9211.690690690692,47.54054054054054,102,0,79.54,0,2.0,19.0,1,0,789.1750584968618,0.0
39.0,35.8,9208.82686567164,47.63880597014926,107,0,79.743,0,2.0,20.0,1,0,787.840311433475,0.0
40.0,36.15,9202.62048192771,48.00301204819277,102,0,79.771,0,2.0,21.0,1,0,786.5055643700883,0.0
41.0,36.4,9229.658753709198,48.712166172106826,107,0,79.983,0,2.0,22.0,1,0,785.1708173067016,0.0
42.0,36.6,9138.120588235292,47.14411764705882,106,0,80.491,0,2.0,23.0,1,0,783.8360702433149,0.0
43.0,36.8,9243.604046242775,46.17052023121387,111,0,80.841,0,2.0,24.0,1,0,782.5013231799281,0.0
44.0,37.0,8939.163204747774,42.72700296735905,120,0,82.78,0,2.0,25.0,1,0,781.1665761165415,0.0
45.0,36.3,9114.674626865672,46.680597014925375,108,0,80.56,0,2.0,26.0,1,0,779.8318290531547,0.0
46.0,36.55,9225.59523809524,47.523809523809526,107,0,80.23,0,2.0,27.0,1,0,778.497081989768,0.0
47.0,36.6,9145.455357142857,46.98809523809524,112,0,80.24,0,2.0,28.0,1,0,777.1623349263813,0.0
48.0,36.6,9297.458737864075,50.15776699029127,131,0,80.11,0,2.0,29.0,1,0,775.8275878629946,0.0
49.0,36.5,8344.849162011173,38.87988826815643,114,0,98.103,0,2.0,30.0,1,0,774.4928407996078,25.596
50.0,36.7,8980.036697247706,39.47094801223242,108,0,86.077,0,3.0,2.0,0,0,773.1580937362212,0.0
51.0,36.3,9347.501538461538,47.332307692307694,98,0,78.29,0,3.0,3.0,0,0,771.8233466728344,0.0
52.0,36.1,9483.59442724458,48.31578947368421,90,0,77.382,1,3.0,4.0,0,1,770.4885996094476,0.0
53.0,35.9,9496.311572700297,49.5786350148368,92,0,77.554,0,3.0,5.0,0,0,769.153852546061,0.0
54.0,35.6,9161.607784431138,43.2185628742515,103,0,80.612,0,3.0,6.0,0,0,767.8191054826742,0.0
55.0,35.2,9130.547904191617,44.7814371257485,111,0,80.216,0,3.0,7.0,0,0,766.4843584192876,0.0
56.0,34.6,9006.637724550897,43.41916167664671,109,0,80.459,0,3.0,8.0,0,0,765.1496113559008,0.0
57.0,34.6,9135.627692307691,43.926153846153845,109,0,79.687,0,3.0,9.0,0,0,763.8148642925141,0.0
58.0,34.7,9412.541916167664,49.4311377245509,101,8,77.7,0,3.0,10.0,0,0,762.4801172291274,0.0
59.0,34.8,9015.606153846154,42.24307692307692,105,12,80.136,0,3.0,11.0,0,0,761.1453701657407,0.0
60.0,34.4,9372.760606060609,47.18181818181818,101,0,78.163,0,3.0,12.0,0,0,759.8106231023539,0.0
61.0,34.4,9209.84802431611,44.76899696048632,102,0,78.999,0,3.0,13.0,0,0,758.4758760389673,0.0
62.0,34.349999999999994,9178.09726443769,43.96352583586626,105,0,79.189,0,3.0,14.0,0,0,757.1411289755805,0.0
63.0,34.3,9323.59021406728,46.067278287461775,106,0,78.455,0,3.0,15.0,0,0,755.8063819121938,0.0
64.0,34.3,9332.466463414634,46.20121951219512,106,0,78.391,0,3.0,16.0,0,0,754.4716348488071,0.0
65.0,34.2,9290.772727272728,47.06969696969697,98,0,78.576,0,3.0,17.0,0,0,753.1368877854204,0.0
66.0,34.3,9308.201219512195,44.95121951219512,101,0,78.789,0,3.0,18.0,0,0,751.8021407220336,0.0
67.0,34.3,9278.706948640483,44.68277945619335,103,0,78.578,0,3.0,19.0,0,0,750.4673936586469,0.0
68.0,34.65,9301.43504531722,45.29003021148037,100,0,78.523,0,3.0,20.0,0,0,749.1326465952602,0.0
69.0,34.6,9266.413897280969,44.22356495468278,106,0,78.885,0,3.0,21.0,0,0,747.7978995318734,0.0
70.0,34.5,9334.695331695331,46.253071253071255,130,0,79.581,0,3.0,22.0,0,1,746.4631524684868,0.0
71.0,34.4,8310.8775,30.76,132,0,97.867,0,3.0,23.0,0,2,745.1284054051,0.0
72.0,34.3,8985.276276276276,34.906906906906904,112,0,95.269,0,3.0,24.0,0,2,743.7936583417134,0.0
73.0,34.35,9192.271293375394,42.49842271293375,109,0,79.633,0,3.0,25.0,0,0,742.4589112783266,0.0
74.0,34.5,9575.190476190475,52.384126984126986,87,0,75.738,1,3.0,26.0,0,0,741.1241642149399,0.0
75.0,33.8,9577.446202531646,52.10126582278481,87,0,75.325,1,3.0,27.0,0,0,739.7894171515532,0.0
76.0,33.7,9585.56507936508,52.2952380952381,88,0,75.472,0,3.0,28.0,0,0,738.4546700881665,0.0
77.0,34.55,9629.42441860465,54.26453488372093,87,0,75.4,0,3.0,29.0,0,0,737.1199230247797,0.0
1.0,33.75,9400.692073170732,46.52743902439025,97,0,84.315,0,6.0,20.0,1,1,835.9967378215836,0.0
2.0,33.9,9294.684049079757,47.54601226993865,97,0,78.485,1,1.0,4.0,0,1,834.6917702451788,0.0
3.0,33.9,9350.966257668711,48.24846625766871,97,0,78.108,1,1.0,5.0,0,0,833.386802668774,0.0
4.0,33.9,9143.645259938838,49.10703363914373,92,0,77.95,1,1.0,6.0,0,0,832.0818350923691,0.0
5.0,33.6,9136.76708074534,48.1055900621118,91,0,77.828,1,1.0,7.0,0,0,830.7768675159643,0.0
6.0,34.5,9349.291411042945,49.76993865030675,91,0,77.468,1,1.0,8.0,0,0,829.4718999395595,0.0
7.0,33.9,9269.45,49.028125,90,0,77.62,0,1.0,9.0,0,0,828.1669323631547,0.0
8.0,33.8,9454.280864197532,52.01851851851852,87,0,76.988,1,1.0,10.0,0,0,826.8619647867499,0.0
9.0,33.8,9532.003095975231,51.12074303405573,89,0,77.063,0,1.0,11.0,0,0,825.5569972103451,0.0
10.0,33.8,9499.406153846154,50.92,89,0,77.24,0,1.0,12.0,0,0,824.2520296339403,0.0
11.0,33.7,9736.76649746193,56.32741116751269,104,0,77.521,0,1.0,13.0,0,0,822.9470620575355,0.0
12.0,33.9,8596.06990881459,47.63829787234042,93,0,94.447,0,1.0,14.0,0,0,821.6420944811307,23.72
13.0,34.0,9461.57098765432,52.0925925925926,92,0,79.001,0,2.0,6.0,0,1,820.3371269047259,0.0
14.0,33.7,9625.704402515725,50.66352201257862,96,17,77.364,0,2.0,7.0,0,0,819.0321593283211,0.0
15.0,33.85,9670.777429467083,52.357366771159874,85,0,76.27,1,2.0,8.0,0,0,817.7271917519163,0.0
16.0,34.1,9547.206790123457,51.44135802469136,92,0,76.719,0,2.0,9.0,0,0,816.4222241755115,0.0
17.0,33.8,9421.272445820434,49.81114551083592,92,0,77.472,0,2.0,10.0,0,0,815.1172565991067,0.0
18.0,34.2,9246.77399380805,50.54798761609907,92,13,77.277,0,2.0,11.0,0,0,813.8122890227019,0.0
19.0,34.0,9277.932515337425,49.19631901840491,96,0,77.378,0,2.0,12.0,0,0,812.507321446297,0.0
20.0,33.8,9238.063636363637,50.56969696969697,89,0,77.696,0,2.0,13.0,0,0,811.2023538698922,0.0
21.0,33.95,9010.60975609756,46.66463414634146,92,0,78.925,0,2.0,14.0,0,0,809.8973862934874,0.0
22.0,34.1,9245.730061349694,48.72085889570552,98,0,78.356,0,2.0,15.0,0,0,808.5924187170826,0.0
23.0,34.3,9075.306306306304,49.567567567567565,102,0,78.354,0,2.0,16.0,0,0,807.2874511406778,0.0
24.0,34.45,8998.042424242425,46.06060606060606,100,0,79.612,0,2.0,17.0,0,0,805.982483564273,0.0
25.0,33.8,9119.149390243903,47.94512195121951,97,0,78.563,0,2.0,18.0,0,0,804.6775159878682,0.0
26.0,33.8,9188.920731707318,47.22560975609756,93,0,79.024,0,2.0,19.0,0,0,803.3725484114634,0.0
27.0,33.75,9165.493975903615,48.82831325301205,95,0,78.495,0,2.0,20.0,0,0,802.0675808350586,0.0
28.0,34.2,9222.820895522387,48.071641791044776,99,0,79.171,0,2.0,21.0,0,0,800.7626132586538,0.0
29.0,34.4,9045.822289156626,45.73192771084337,98,0,79.876,0,2.0,22.0,0,0,799.457645682249,0.0
30.0,34.4,9086.172205438066,46.52870090634441,96,0,79.723,0,2.0,23.0,0,0,798.1526781058442,0.0
31.0,34.35,9140.088957055215,46.607361963190186,94,0,78.961,0,2.0,24.0,0,0,796.8477105294395,0.0
32.0,34.2,9269.141104294478,49.41411042944785,95,0,78.118,0,2.0,25.0,0,0,795.5427429530347,0.0
33.0,35.0,9244.422960725076,48.53776435045317,94,0,78.316,0,2.0,26.0,0,0,794.2377753766299,0.0
34.0,35.05,9143.759878419452,48.3161094224924,93,0,78.921,0,2.0,27.0,0,0,792.9328078002251,0.0
35.0,34.9,9123.84084084084,48.03903903903904,94,0,78.91,0,2.0,28.0,0,0,791.6278402238203,0.0
36.0,35.2,9073.330303030303,46.27878787878788,96,0,79.465,0,2.0,29.0,0,0,790.3228726474155,0.0
37.0,35.3,9022.301829268292,47.46341463414634,93,0,78.962,0,2.0,30.0,0,0,789.0179050710107,0.0
38.0,35.1,9175.810240963856,48.22590361445784,92,0,78.645,0,2.0,31.0,0,0,787.7129374946059,0.0
39.0,35.8,9139.993993993994,48.13513513513514,90,0,79.092,0,2.0,32.0,0,0,786.407969918201,0.0
40.0,36.15,8983.216867469879,45.56927710843374,96,0,79.7,0,2.0,33.0,0,0,785.1030023417962,0.0
41.0,36.4,9103.651515151516,47.5,96,0,79.217,0,2.0,34.0,0,0,783.7980347653914,0.0
42.0,36.6,8959.549549549549,46.68168168168168,94,0,79.324,0,2.0,35.0,0,0,782.4930671889866,0.0
43.0,36.8,9017.46567164179,46.265671641791045,101,0,79.511,0,2.0,36.0,0,0,781.1880996125818,0.0
44.0,37.0,9026.069277108434,45.59638554216868,95,0,79.716,0,2.0,37.0,0,0,779.883132036177,0.0
45.0,36.3,8934.525525525525,46.62462462462462,91,0,79.451,0,2.0,38.0,0,0,778.5781644597722,0.0
46.0,36.55,8814.834834834835,46.3933933933934,98,0,79.596,0,2.0,39.0,0,0,777.2731968833674,0.0
47.0,36.6,8970.222222222223,45.92492492492492,99,0,79.637,0,2.0,40.0,0,0,775.9682293069626,0.0
48.0,36.6,8999.687687687689,46.993993993994,97,0,79.348,0,2.0,41.0,0,0,774.6632617305578,0.0
49.0,36.5,9098.63063063063,46.88588588588589,92,0,79.447,0,2.0,42.0,0,0,773.358294154153,0.0
50.0,36.7,8979.966867469879,45.64156626506024,95,0,79.696,0,2.0,43.0,0,0,772.0533265777482,0.0
51.0,36.3,9006.25,46.84638554216868,99,0,79.508,0,2.0,44.0,0,0,770.7483590013434,0.0
52.0,36.1,9026.816816816818,47.06306306306306,97,0,79.327,0,2.0,45.0,0,0,769.4433914249386,0.0
53.0,35.9,9122.221238938051,47.57227138643068,96,0,79.59,0,2.0,46.0,0,1,768.1384238485338,0.0
54.0,35.6,8826.449848024316,42.73860182370821,108,0,81.011,0,2.0,47.0,0,1,766.833456272129,0.0
55.0,35.2,9070.951515151515,48.02424242424242,96,0,79.036,0,2.0,48.0,0,0,765.5284886957241,0.0
56.0,34.6,9197.914634146342,47.55487804878049,101,0,78.861,0,2.0,49.0,0,0,764.2235211193193,0.0
57.0,34.6,9150.675840978593,47.42201834862385,96,0,79.033,0,2.0,50.0,0,0,762.9185535429145,0.0
58.0,34.7,9160.01519756839,48.00911854103344,98,0,78.496,0,2.0,51.0,0,0,761.6135859665097,0.0
59.0,34.8,9172.141104294478,47.79141104294479,98,0,78.483,0,2.0,52.0,0,0,760.3086183901049,0.0
60.0,34.4,9222.723926380368,48.61963190184049,96,0,78.28,0,2.0,53.0,0,0,759.0036508137001,0.0
61.0,34.4,9171.935779816513,48.20795107033639,92,0,78.425,0,2.0,54.0,0,0,757.6986832372953,0.0
62.0,34.349999999999994,9250.299694189602,49.12232415902141,95,0,78.2,0,2.0,55.0,0,0,756.3937156608905,0.0
63.0,34.3,9221.172839506173,47.92283950617284,88,0,78.478,0,2.0,56.0,0,0,755.0887480844857,0.0
64.0,34.3,9237.484662576688,48.714723926380366,92,0,77.971,0,2.0,57.0,0,0,753.7837805080809,0.0
65.0,34.2,9327.153374233128,48.85889570552147,93,0,77.839,0,2.0,58.0,0,0,752.4788129316761,0.0
66.0,34.3,9332.481818181815,49.57575757575758,93,0,77.946,0,2.0,59.0,0,0,751.1738453552713,0.0
67.0,34.3,9225.373088685015,47.03058103975536,96,0,78.89,0,2.0,60.0,0,0,749.8688777788665,0.0
68.0,34.65,9149.972891566264,48.68373493975904,93,0,78.185,0,2.0,61.0,0,0,748.5639102024617,0.0
69.0,34.6,9004.105740181269,46.68882175226586,94,0,79.284,0,2.0,62.0,0,0,747.2589426260569,0.0
70.0,34.5,9246.297872340425,48.878419452887535,91,0,78.741,0,2.0,63.0,0,0,745.9539750496521,0.0
71.0,34.4,9331.180515759312,50.78223495702006,97,0,78.85,0,2.0,64.0,0,0,744.6490074732473,0.0
72.0,34.3,8770.123873873874,41.00675675675676,133,0,83.489,0,2.0,65.0,0,2,743.3440398968424,0.0
73.0,34.35,8205.408333333333,31.65,127,0,106.095,0,2.0,66.0,0,2,742.0390723204376,0.0
74.0,34.5,8830.196319018405,42.73006134969325,102,0,86.132,0,2.0,67.0,0,2,740.7341047440328,0.0
75.0,33.8,9422.348623853211,50.24770642201835,92,0,77.926,0,2.0,68.0,0,0,739.429137167628,0.0
76.0,33.7,9310.04255319149,48.29179331306991,96,0,78.25,0,2.0,69.0,0,0,738.1241695912232,0.0
77.0,34.55,9314.585365853658,49.04878048780488,90,0,78.416,0,2.0,70.0,0,0,736.8192020148184,0.0
78.0,34.46666666666667,9332.171014492753,50.49855072463768,99,0,78.736,0,2.0,71.0,0,0,735.5142344384136,0.0
1.0,33.75,9294.31914893617,47.70212765957447,93,0,83.334,0,6.0,20.0,1,1,839.9241456886205,0.0
2.0,33.9,9153.787692307693,48.44307692307692,101,0,78.447,1,1.0,4.0,0,1,838.5620976980243,0.0
3.0,33.9,9191.144615384615,49.02769230769231,96,0,78.088,1,1.0,5.0,0,0,837.2000497074282,0.0
4.0,33.9,9195.275229357798,50.18960244648318,87,0,77.488,1,1.0,6.0,0,0,835.8380017168321,0.0
5.0,33.6,9209.990683229811,49.40683229813665,85,0,77.827,0,1.0,7.0,0,0,834.475953726236,0.0
6.0,34.5,9227.495356037152,50.3405572755418,94,0,77.321,1,1.0,8.0,0,0,833.1139057356398,0.0
7.0,33.9,9223.604361370715,50.68847352024922,92,0,77.256,1,1.0,9.0,0,0,831.7518577450437,0.0
8.0,33.8,9255.172839506173,51.70061728395062,91,0,76.998,1,1.0,10.0,0,0,830.3898097544477,0.0
9.0,33.8,9206.130841121496,49.77570093457944,90,0,77.264,0,1.0,11.0,0,0,829.0277617638516,0.0
10.0,33.8,9348.993788819876,52.40062111801242,85,0,76.659,1,1.0,12.0,0,0,827.6657137732554,0.0
11.0,33.7,9342.8625,52.853125,87,0,76.644,1,1.0,13.0,0,0,826.3036657826593,0.0
12.0,33.9,9289.299684542586,51.50157728706625,85,0,76.94,0,1.0,14.0,0,0,824.9416177920632,0.0
13.0,34.0,9436.191222570533,54.60188087774295,85,0,76.139,1,1.0,15.0,0,0,823.5795698014671,0.0
14.0,33.7,9385.181818181818,54.808777429467085,77,0,76.065,1,1.0,16.0,0,1,822.217521810871,0.0
15.0,33.85,9615.117346938776,58.640306122448976,96,0,76.539,0,1.0,17.0,0,0,820.8554738202749,0.0
16.0,34.1,8419.926380368099,48.37116564417178,93,0,94.156,0,1.0,18.0,0,0,819.4934258296788,24.035
17.0,33.8,9321.75076923077,54.363076923076925,87,0,78.172,0,2.0,1.0,1,0,818.1313778390827,0.0
18.0,34.2,9287.567484662575,50.4601226993865,85,0,77.539,0,2.0,2.0,1,0,816.7693298484866,0.0
19.0,34.0,9211.391437308868,48.51376146788991,87,0,77.875,0,2.0,3.0,1,0,815.4072818578904,0.0
20.0,33.8,9224.414634146342,49.24390243902439,88,0,77.96,0,2.0,4.0,1,0,814.0452338672943,0.0
21.0,33.95,9095.618902439024,47.198170731707314,88,0,78.481,0,2.0,5.0,1,0,812.6831858766982,0.0
22.0,34.1,9080.079510703365,47.14373088685015,84,0,78.302,0,2.0,6.0,1,0,811.3211378861022,0.0
23.0,34.3,9070.235474006116,47.45871559633027,93,0,78.288,0,2.0,7.0,1,0,809.959089895506,0.0
24.0,34.45,9129.83987915408,47.37462235649547,90,0,78.545,0,2.0,8.0,1,0,808.5970419049099,0.0
25.0,33.8,9085.464831804282,46.440366972477065,89,0,78.717,0,2.0,9.0,1,0,807.2349939143138,0.0
26.0,33.8,9054.948640483384,47.20845921450151,93,0,78.691,0,2.0,10.0,1,0,805.8729459237177,0.0
27.0,33.75,9050.630303030302,46.95757575757576,93,0,79.274,0,2.0,11.0,1,0,804.5108979331216,0.0
